,Temperature,Humidity,Voltage
806,17.999000000000002,38.3946,2.65143
807,18.0284,38.2922,2.65143
808,18.0284,38.258,2.65143
809,18.0676,38.3263,2.65143
810,18.0872,38.2922,2.65143
811,18.1068,38.24095,2.65143
812,18.1264,38.1897,2.65143
813,18.146,38.1555,2.66332
814,18.1852,38.1213,2.65143
815,18.2146,38.0529,2.663375
816,18.244,37.9845,2.67532
817,18.2636,37.9845,2.66332
818,18.293,37.9503,2.66332
819,18.3224,37.9161,2.66332
820,18.342,37.8819,2.657375
821,18.3616,37.8477,2.65143
822,18.3812,37.7792,2.65143
823,18.4106,37.745,2.66332
824,18.4351,37.65935,2.66332
825,18.4596,37.5737,2.66332
826,18.489,37.6422,2.65143
827,18.51186667,37.57363333,2.655393333
828,18.53473333,37.50506667,2.659356667
829,18.5576,37.4365,2.66332
830,18.5772,37.4022,2.66332
831,18.6066,37.4365,2.65143
832,18.6458,37.4365,2.66332
833,18.6654,37.3679,2.65143
834,18.6899,37.3336,2.657375
835,18.7144,37.2993,2.66332
836,18.734,37.2307,2.66332
837,18.7585,37.14485,2.66932
838,18.783,37.059,2.67532
839,18.8026,37.0933,2.66332
840,18.832,37.0246,2.657375
841,18.8614,36.9559,2.65143
842,18.881,36.9559,2.66332
843,18.8908,36.8871,2.66332
844,18.9202,36.8527,2.66932
845,18.9496,36.8183,2.67532
846,18.9692,36.7753,2.67232
847,18.9888,36.7323,2.66932
848,19.0084,36.6893,2.6663200000000002
849,19.028,36.6463,2.66332
850,19.0476,36.6118,2.67532
851,19.0672,36.543,2.67532
852,19.1162,36.5085,2.67532
853,19.1309,36.45685,2.67532
854,19.1456,36.4052,2.67532
855,19.1652,36.4741,2.67532
856,19.1848,36.4052,2.66332
857,19.2044,36.37935,2.6663200000000002
858,19.224,36.3535,2.66932
859,19.2436,36.32765,2.67232
860,19.2632,36.3018,2.67532
861,19.2828,36.2673,2.66332
862,19.3122,36.2328,2.66932
863,19.3416,36.1983,2.67532
864,19.3612,36.1638,2.67232
865,19.3808,36.1293,2.66932
866,19.4004,36.0948,2.6663200000000002
867,19.42,36.0603,2.66332
868,19.4347,36.02575,2.66932
869,19.4494,35.9912,2.67532
870,19.469,35.9567,2.67532
871,19.4886,35.9221,2.67532
872,19.4984,35.8876,2.67532
873,19.518,35.85305,2.66932
874,19.5376,35.8185,2.66332
875,19.5572,35.853,2.67532
876,19.5768,35.8185,2.67532
877,19.5964,35.7839,2.67532
878,19.6258,35.71473333,2.67532
879,19.6552,35.64556667,2.67532
880,19.6846,35.5764,2.67532
881,19.714000000000002,35.5764,2.67532
882,19.73686667,35.53026667,2.67532
883,19.75973333,35.48413333,2.67532
884,19.7826,35.438,2.67532
885,19.8022,35.438,2.67532
886,19.8316,35.3687,2.67532
887,19.861,35.2995,2.67532
888,19.8904,35.26485,2.67532
889,19.9198,35.2302,2.67532
890,19.9443,35.19555,2.67532
891,19.9688,35.1609,2.67532
892,19.9884,35.0915,2.67532
893,20.008,35.0222,2.67532
894,20.02956,34.9875,2.67774
895,20.05112,34.9528,2.68016
896,20.07268,34.9181,2.6825799999999997
897,20.09424,34.8834,2.685
898,20.1158,34.8487,2.68742
899,20.1452,34.8139,2.68742
900,20.1452,34.8139,2.67532
901,20.1648,34.7445,2.67532
902,20.204,34.6403,2.67532
903,20.2236,34.6055,2.68742
904,20.2432,34.6055,2.67532
905,20.2726,34.6403,2.67532
906,20.302,34.5708,2.67532
907,20.3167,34.5534,2.67532
908,20.3314,34.536,2.67532
909,20.351,34.536,2.67532
910,20.3706,34.536,2.67532
911,20.38775,34.501225,2.678345
912,20.4049,34.46645,2.6813700000000003
913,20.42205,34.431675,2.684395
914,20.4392,34.3969,2.68742
915,20.4539,34.3795,2.68742
916,20.4686,34.3621,2.68742
917,20.4833,34.3447,2.68742
918,20.498,34.3273,2.68742
919,20.521520000000002,34.28552,2.68742
920,20.54504,34.24374,2.68742
921,20.56856,34.20196,2.68742
922,20.59208,34.16018,2.68742
923,20.6156,34.1184,2.68742
924,20.6303,34.08355,2.68742
925,20.645,34.0487,2.68742
926,20.6744,34.0139,2.68742
927,20.7038,33.97905,2.68742
928,20.7332,33.9442,2.68742
929,20.7528,33.90932,2.68742
930,20.7724,33.87444,2.68742
931,20.791999999999998,33.83956,2.68742
932,20.8116,33.80468,2.68742
933,20.8312,33.7698,2.68742
934,20.85733333,33.74653333,2.68742
935,20.88346667,33.72326667,2.68742
936,20.9096,33.7,2.68742
937,20.9194,33.6302,2.68742
938,20.939,33.5604,2.68742
939,20.9488,33.6302,2.68742
940,20.9684,33.5604,2.68742
941,20.9929,33.53128333,2.68742
942,21.0174,33.50216667,2.68742
943,21.0419,33.47305,2.68742
944,21.0664,33.44393333,2.68742
945,21.0909,33.41481667,2.68742
946,21.1154,33.3857,2.68742
947,21.1252,33.3158,2.68742
948,21.1546,33.2808,2.68742
949,21.1644,33.2108,2.69964
950,21.1938,33.2108,2.68742
951,21.2134,33.17585,2.69353
952,21.233,33.1409,2.69964
953,21.2722,33.0709,2.68742
954,21.2918,33.0009,2.68742
955,21.30813333,32.97753333,2.68742
956,21.32446667,32.95416667,2.68742
957,21.3408,32.9308,2.68742
958,21.36693333,32.91913333,2.691493333
959,21.39306667,32.90746667,2.695566667
960,21.4192,32.8958,2.69964
961,21.4437,32.84325,2.69353
962,21.4682,32.7907,2.68742
963,21.4976,32.6855,2.68742
964,21.5172,32.6505,2.69964
965,21.5564,32.6154,2.69964
966,21.5956,32.5803,2.69964
967,21.61193333,32.55693333,2.69964
968,21.62826667,32.53356667,2.69964
969,21.6446,32.5102,2.69964
970,21.6544,32.5803,2.69964
971,21.674,32.5102,2.69964
972,21.6936,32.4224,2.69964
973,21.7132,32.3346,2.69964
974,21.7524,32.31705,2.69964
975,21.7916,32.2995,2.69964
976,21.7916,32.3698,2.69964
977,21.8014,32.3171,2.69964
978,21.8112,32.2644,2.69964
979,21.835,32.24934286,2.69964
980,21.8588,32.23428571,2.69964
981,21.8826,32.21922857,2.69964
982,21.9064,32.20417143,2.69964
983,21.9302,32.18911429,2.69964
984,21.954,32.17405714,2.69964
985,21.9778,32.159,2.69964
986,21.968000000000004,32.159,2.69964
987,21.9876,32.1121,2.69964
988,22.0072,32.0652,2.69964
989,22.0268,32.0183,2.69964
990,22.0464,31.9714,2.69964
991,22.066,31.9245,2.69964
992,22.0856,31.8776,2.69964
993,22.1052,31.8072,2.69964
994,22.1248,31.8424,2.69964
995,22.1542,31.8776,2.69964
996,22.1836,31.772,2.69964
997,22.213,31.772,2.69964
998,22.2424,31.7368,2.69964
999,22.2718,31.7016,2.69964
1000,22.3012,31.6664,2.69964
1001,22.3306,31.63115,2.69964
1002,22.36,31.5959,2.69964
1003,22.36,31.5959,2.69964
1004,22.36,31.5959,2.69964
1005,22.3894,31.4549,2.69964
1006,22.3894,31.5959,2.69964
1007,22.3894,31.5607,2.69964
1008,22.41226667,31.50193333,2.69964
1009,22.43513333,31.44316667,2.69964
1010,22.458000000000002,31.3844,2.69964
1011,22.506999999999998,31.3844,2.69964
1012,22.5119,31.41965,2.69964
1013,22.5168,31.4549,2.69964
1014,22.555999999999997,31.3844,2.71196
1015,22.5658,31.40205,2.7058
1016,22.5756,31.4197,2.69964
1017,22.5952,31.3609,2.703746667
1018,22.6148,31.3021,2.707853333
1019,22.6344,31.2433,2.71196
1020,22.6736,31.3139,2.69964
1021,22.69516,31.27154,2.7021040000000003
1022,22.716720000000002,31.22918,2.704568
1023,22.73828,31.18682,2.707032
1024,22.75984,31.14446,2.709496
1025,22.7814,31.1021,2.71196
1026,22.8108,31.0667,2.71196
1027,22.8304,31.0314,2.71196
1028,22.85653333,30.99606667,2.707853333
1029,22.88266667,30.96073333,2.703746667
1030,22.9088,30.9254,2.69964
1031,22.948,30.8901,2.69964
1032,22.9676,30.9254,2.71196
1033,22.9823,30.907725,2.71196
1034,22.997,30.89005,2.71196
1035,23.0117,30.872375,2.71196
1036,23.0264,30.8547,2.71196
1037,23.0607,30.80165,2.71196
1038,23.095,30.7486,2.71196
1039,23.1048,30.7133,2.69964
1040,23.12048,30.6779,2.7021040000000003
1041,23.13616,30.6425,2.704568
1042,23.15184,30.6071,2.707032
1043,23.16752,30.5717,2.709496
1044,23.1832,30.5363,2.71196
1045,23.1832,30.554000000000002,2.7058
1046,23.1832,30.5717,2.69964
1047,23.1048,30.6071,2.71196
1048,23.0362,30.8547,2.71196
1049,23.0852,30.8901,2.71196
1050,23.0852,30.9608,2.71196
1051,23.1244,30.9608,2.71196
1052,23.1636,30.9254,2.69964
1053,23.193,30.89006667,2.703746667
1054,23.2224,30.85473333,2.707853333
1055,23.2518,30.8194,2.71196
1056,23.291,30.6779,2.71196
1057,23.3253,30.6779,2.71196
1058,23.3596,30.6779,2.71196
1059,23.4184,30.5363,2.71196
1060,23.3988,30.5599,2.71196
1061,23.3792,30.5835,2.71196
1062,23.3596,30.6071,2.71196
1063,23.3596,30.5717,2.71196
1064,23.3792,30.6071,2.7244
1065,23.3792,30.6425,2.71818
1066,23.3792,30.6779,2.71196
1067,23.414479999999998,30.66374,2.714448
1068,23.44976,30.64958,2.716936
1069,23.485039999999998,30.63542,2.719424
1070,23.52032,30.621259999999996,2.721912
1071,23.5556,30.6071,2.7244
1072,23.5752,30.3947,2.7244
1073,23.5948,30.6779,2.71196
1074,23.634,30.5363,2.71196
1075,23.64706667,30.4891,2.71196
1076,23.66013333,30.4419,2.71196
1077,23.6732,30.3947,2.71196
1078,23.67973333,30.4124,2.714033333
1079,23.68626667,30.4301,2.716106667
1080,23.6928,30.4478,2.71818
1081,23.69933333,30.4655,2.720253333
1082,23.70586667,30.4832,2.722326667
1083,23.7124,30.5009,2.7244
1084,23.732,30.3238,2.7244
1085,23.732,30.2884,2.71196
1086,23.732,30.3238,2.71196
1087,23.71566667,30.34743333,2.716106667
1088,23.69933333,30.37106667,2.720253333
1089,23.683000000000003,30.3947,2.7244
1090,23.6928,30.3947,2.720253333
1091,23.7026,30.3947,2.716106667
1092,23.7124,30.3947,2.71196
1093,23.7418,30.5009,2.71196
1094,23.7712,30.3947,2.71196
1095,23.8006,30.3238,2.7244
1096,23.8251,30.2529,2.7244
1097,23.8496,30.182,2.7244
1098,23.8692,30.3238,2.7244
1099,23.8888,30.2529,2.7244
1100,23.9084,30.2175,2.7244
1101,23.9182,30.182,2.71196
1102,23.90105,30.164275,2.71507
1103,23.8839,30.14655,2.71818
1104,23.86675,30.128825,2.72129
1105,23.8496,30.1111,2.7244
1106,23.8398,30.2529,2.7244
1107,23.83,30.3947,2.7244
1108,23.8839,30.3061,2.7244
1109,23.9378,30.2175,2.7244
1110,23.9868,30.1465,2.7244
1111,23.9574,30.1288,2.7244
1112,23.928,30.1111,2.7244
1113,23.9084,30.2529,2.7244
1114,23.9378,30.3238,2.71196
1115,23.9672,30.3238,2.7244
1116,23.9966,30.2529,2.7244
1117,23.9966,30.182,2.7244
1118,24.0652,29.9691,2.71196
1119,24.0946,30.0756,2.7244
1120,24.1289,30.05785,2.7244
1121,24.1632,30.0401,2.7244
1122,24.14686667,30.11103333,2.7244
1123,24.13053333,30.18196667,2.7244
1124,24.1142,30.2529,2.7244
1125,24.1436,30.1111,2.7244
1126,24.1828,30.182,2.7244
1127,24.221999999999998,30.0401,2.7244
1128,24.2612,29.98685,2.7244
1129,24.3004,29.9336,2.7244
1130,24.3396,29.92176667,2.7244
1131,24.3788,29.90993333,2.7244
1132,24.418000000000003,29.8981,2.7244
1133,24.4327,29.8271,2.7244
1134,24.4474,29.7561,2.7244
1135,24.4425,29.7028,2.7244
1136,24.4376,29.6495,2.7244
1137,24.4376,29.7561,2.7244
1138,24.418000000000003,29.7561,2.7244
1139,24.3984,29.7561,2.7244
1140,24.4082,29.7916,2.7244
1141,24.3984,29.91585,2.7244
1142,24.3886,30.0401,2.7244
1143,24.4082,29.8981,2.73696
1144,24.4082,29.8981,2.732773333
1145,24.4082,29.8981,2.728586667
1146,24.4082,29.8981,2.7244
1147,24.3984,29.8271,2.7244
1148,24.418000000000003,29.7561,2.73696
1149,24.46373333,29.74423333,2.732773333
1150,24.50946667,29.73236667,2.728586667
1151,24.5552,29.7205,2.7244
1152,24.565,29.66126667,2.7244
1153,24.5748,29.60203333,2.7244
1154,24.5846,29.5428,2.7244
1155,24.59636,29.521459999999998,2.726912
1156,24.60812,29.500120000000003,2.7294240000000003
1157,24.61988,29.47878,2.731936
1158,24.63164,29.457440000000002,2.734448
1159,24.6434,29.4361,2.73696
1160,24.663,29.4272,2.73382
1161,24.6826,29.4183,2.73068
1162,24.7022,29.4094,2.7275400000000003
1163,24.7218,29.4005,2.7244
1164,24.761,29.3293,2.73696
1165,24.7708,29.4005,2.7244
1166,24.78713333,29.35303333,2.728586667
1167,24.80346667,29.30556667,2.732773333
1168,24.8198,29.2581,2.73696
1169,24.8198,29.1869,2.73696
1170,24.83156,29.1869,2.734448
1171,24.843320000000002,29.1869,2.731936
1172,24.855079999999997,29.1869,2.7294240000000003
1173,24.86684,29.1869,2.726912
1174,24.8786,29.1869,2.7244
1175,24.8933,29.11565,2.73068
1176,24.908,29.0444,2.73696
1177,24.908,29.1157,2.73696
1178,24.9178,28.9731,2.73696
1179,24.9374,29.08,2.73696
1180,24.956999999999997,29.1157,2.73696
1181,24.9766,29.0444,2.73696
1182,24.98885,29.00875,2.73696
1183,25.0011,28.9731,2.73696
1184,25.01335,28.93745,2.73696
1185,25.0256,28.9018,2.73696
1186,25.0354,28.9731,2.7244
1187,25.055,28.93743333,2.7244
1188,25.0746,28.90176667,2.7244
1189,25.0942,28.8661,2.7244
1190,25.0991,28.8483,2.73068
1191,25.104,28.8305,2.73696
1192,25.1138,28.8394,2.73696
1193,25.1236,28.8483,2.73696
1194,25.1334,28.8572,2.73696
1195,25.1432,28.8661,2.73696
1196,25.1628,28.8305,2.73696
1197,25.1726,28.9018,2.73696
1198,25.1775,28.86615,2.73696
1199,25.1824,28.8305,2.73696
1200,25.1873,28.8305,2.7401275000000003
1201,25.1922,28.8305,2.7432950000000003
1202,25.1971,28.8305,2.7464625
1203,25.201999999999998,28.8305,2.74963
1204,25.2216,28.7234,2.73696
1205,25.2216,28.7591,2.73696
1206,25.2216,28.8305,2.73696
1207,25.153000000000002,28.6877,2.73696
1208,25.0844,28.8305,2.73696
1209,25.055,28.93745,2.73696
1210,25.0256,29.0444,2.73696
1211,25.0354,29.0444,2.73696
1212,25.053775,29.0444,2.73696
1213,25.07215,29.0444,2.73696
1214,25.090525,29.0444,2.73696
1215,25.1089,29.0444,2.73696
1216,25.127275,29.0444,2.73696
1217,25.14565,29.0444,2.73696
1218,25.164025,29.0444,2.73696
1219,25.1824,29.0444,2.73696
1220,25.201999999999998,28.9731,2.73696
1221,25.2314,28.9018,2.73696
1222,25.24283333,28.88991667,2.73696
1223,25.25426667,28.87803333,2.73696
1224,25.2657,28.86615,2.73696
1225,25.27713333,28.85426667,2.73696
1226,25.28856667,28.84238333,2.73696
1227,25.3,28.8305,2.73696
1228,25.2804,28.8483,2.73696
1229,25.2608,28.8661,2.73696
1230,25.2608,28.9731,2.73696
1231,25.2608,29.0088,2.7244
1232,25.2657,29.0177,2.7275400000000003
1233,25.2706,29.0266,2.73068
1234,25.2755,29.0355,2.73382
1235,25.2804,29.0444,2.73696
1236,25.2608,28.9731,2.73696
1237,25.25345,29.00875,2.73696
1238,25.2461,29.0444,2.73696
1239,25.23875,29.08005,2.73696
1240,25.2314,29.1157,2.73696
1241,25.2118,29.1157,2.73696
1242,25.195875,29.1513,2.73696
1243,25.17995,29.1869,2.73696
1244,25.164025,29.2225,2.73696
1245,25.1481,29.2581,2.73696
1246,25.132175,29.2937,2.73696
1247,25.11625,29.3293,2.73696
1248,25.100325,29.3649,2.73696
1249,25.0844,29.4005,2.73696
1250,25.0648,29.4005,2.73696
1251,25.0648,29.4717,2.73696
1252,25.05826667,29.4717,2.741183333
1253,25.05173333,29.4717,2.7454066669999997
1254,25.0452,29.4717,2.74963
1255,25.055,29.4005,2.73696
1256,25.055,29.4717,2.73696
1257,25.0648,29.4717,2.73696
1258,25.0452,29.5072,2.73696
1259,25.0452,29.4717,2.7244
1260,25.055,29.5072,2.73696
1261,25.06153333,29.49536667,2.73696
1262,25.06806667,29.48353333,2.73696
1263,25.0746,29.4717,2.73696
1264,25.0648,29.4717,2.73696
1265,25.0893,29.50725,2.73696
1266,25.1138,29.5428,2.73696
1267,25.1432,29.4005,2.73696
1268,25.1628,29.4717,2.73696
1269,25.1628,29.4005,2.73696
1270,25.1873,29.4005,2.73696
1271,25.2118,29.4005,2.73696
1272,25.21506667,29.38863333,2.7390716669999997
1273,25.21833333,29.37676667,2.741183333
1274,25.2216,29.3649,2.7432950000000003
1275,25.22486667,29.35303333,2.7454066669999997
1276,25.22813333,29.34116667,2.747518333
1277,25.2314,29.3293,2.74963
1278,25.2363,29.3293,2.7432950000000003
1279,25.2412,29.3293,2.73696
1280,25.2608,29.3471,2.7432950000000003
1281,25.2804,29.3649,2.74963
1282,25.2902,29.2581,2.74963
1283,25.3147,29.2403,2.7432950000000003
1284,25.3392,29.2225,2.73696
1285,25.33593333,29.23436667,2.741183333
1286,25.33266667,29.24623333,2.7454066669999997
1287,25.3294,29.2581,2.74963
1288,25.33593333,29.23436667,2.74963
1289,25.34246667,29.21063333,2.74963
1290,25.349,29.1869,2.74963
1291,25.37513333,29.17503333,2.7454066669999997
1292,25.40126667,29.16316667,2.741183333
1293,25.4274,29.1513,2.73696
1294,25.447,29.1157,2.73696
1295,25.4568,29.0444,2.7244
1296,25.4764,29.0444,2.73696
1297,25.48783333,29.0444,2.73696
1298,25.49926667,29.0444,2.73696
1299,25.5107,29.0444,2.73696
1300,25.52213333,29.0444,2.73696
1301,25.53356667,29.0444,2.73696
1302,25.545,29.0444,2.73696
1303,25.54255,29.026575,2.73696
1304,25.5401,29.00875,2.73696
1305,25.53765,28.990925,2.73696
1306,25.5352,28.9731,2.73696
1307,25.5352,28.9731,2.73696
1308,25.52785,28.990925,2.73696
1309,25.5205,29.00875,2.73696
1310,25.51315,29.026575,2.73696
1311,25.5058,29.0444,2.73696
1312,25.4862,29.1157,2.7244
1313,25.48293333,29.12361111,2.7272033330000003
1314,25.47966667,29.13152222,2.730006667
1315,25.4764,29.13943333,2.7328099999999997
1316,25.47313333,29.14734444,2.7356133330000003
1317,25.46986667,29.15525556,2.738416667
1318,25.4666,29.16316667,2.74122
1319,25.46333333,29.17107778,2.744023333
1320,25.46006667,29.17898889,2.7468266669999997
1321,25.4568,29.1869,2.74963
1322,25.4519,29.2225,2.74963
1323,25.447,29.2581,2.74963
1324,25.4617,29.2225,2.74963
1325,25.4764,29.1869,2.74963
1326,25.5009,29.1691,2.74963
1327,25.5254,29.1513,2.74963
1328,25.50906667,29.16316667,2.74963
1329,25.49273333,29.17503333,2.74963
1330,25.4764,29.1869,2.74963
1331,25.4568,29.2581,2.73696
1332,25.46333333,29.24623333,2.7390716669999997
1333,25.46986667,29.23436667,2.741183333
1334,25.4764,29.2225,2.7432950000000003
1335,25.48293333,29.21063333,2.7454066669999997
1336,25.48946667,29.19876667,2.747518333
1337,25.496,29.1869,2.74963
1338,25.50253333,29.1869,2.7454066669999997
1339,25.50906667,29.1869,2.741183333
1340,25.5156,29.1869,2.73696
1341,25.5352,29.1869,2.74963
1342,25.5352,29.1513,2.74963
1343,25.545,29.2581,2.73696
1344,25.54173333,29.2581,2.73696
1345,25.53846667,29.2581,2.73696
1346,25.5352,29.2581,2.73696
1347,25.53193333,29.2581,2.741183333
1348,25.52866667,29.2581,2.7454066669999997
1349,25.5254,29.2581,2.74963
1350,25.5156,29.3293,2.74963
1351,25.5156,29.2937,2.74963
1352,25.5156,29.2581,2.74963
1353,25.4862,29.2938,2.74963
1354,25.4911,29.34715,2.7432950000000003
1355,25.496,29.4005,2.73696
1356,25.50906667,29.4005,2.741183333
1357,25.52213333,29.4005,2.7454066669999997
1358,25.5352,29.4005,2.74963
1359,25.545,29.4005,2.74963
1360,25.5548,29.4005,2.74963
1361,25.5352,29.4005,2.74963
1362,25.5352,29.3293,2.73696
1363,25.5548,29.4005,2.73696
1364,25.5646,29.3649,2.73696
1365,25.57766667,29.3293,2.741183333
1366,25.59073333,29.2937,2.7454066669999997
1367,25.6038,29.2581,2.74963
1368,25.6087,29.2759,2.74963
1369,25.6136,29.2937,2.74963
1370,25.6185,29.3115,2.74963
1371,25.6234,29.3293,2.74963
1372,25.6234,29.3293,2.74963
1373,25.627075,29.3293,2.74963
1374,25.63075,29.3293,2.74963
1375,25.634425,29.3293,2.74963
1376,25.6381,29.3293,2.74963
1377,25.641775,29.3293,2.74963
1378,25.64545,29.3293,2.74963
1379,25.649125,29.3293,2.74963
1380,25.6528,29.3293,2.74963
1381,25.6185,29.3649,2.74963
1382,25.5842,29.4005,2.74963
1383,25.5842,29.4005,2.74963
1384,25.5989,29.4005,2.74963
1385,25.6136,29.4005,2.74963
1386,25.643,29.4005,2.74963
1387,25.6472,29.4005,2.74963
1388,25.6514,29.4005,2.74963
1389,25.6556,29.4005,2.74963
1390,25.6598,29.4005,2.74963
1391,25.664,29.4005,2.74963
1392,25.6682,29.4005,2.74963
1393,25.6724,29.4005,2.74963
1394,25.66848,29.4005,2.747096
1395,25.66456,29.4005,2.7445619999999997
1396,25.66064,29.4005,2.742028
1397,25.65672,29.4005,2.7394939999999997
1398,25.6528,29.4005,2.73696
1399,25.6724,29.4717,2.73696
1400,25.66913333,29.48059167,2.738015833
1401,25.66586667,29.48948333,2.7390716669999997
1402,25.6626,29.498375,2.7401275000000003
1403,25.65933333,29.50726667,2.741183333
1404,25.65606667,29.51615833,2.7422391669999997
1405,25.6528,29.52505,2.7432950000000003
1406,25.64953333,29.53394167,2.744350833
1407,25.64626667,29.54283333,2.7454066669999997
1408,25.643,29.551725,2.7464625
1409,25.63973333,29.56061667,2.747518333
1410,25.63646667,29.56950833,2.7485741669999997
1411,25.6332,29.5784,2.74963
1412,25.629279999999998,29.5784,2.74963
1413,25.62536,29.5784,2.74963
1414,25.62144,29.5784,2.74963
1415,25.617520000000003,29.5784,2.74963
1416,25.6136,29.5784,2.74963
1417,25.61115,29.5961625,2.74963
1418,25.6087,29.613925,2.74963
1419,25.60625,29.6316875,2.74963
1420,25.6038,29.64945,2.74963
1421,25.60135,29.6672125,2.74963
1422,25.5989,29.684975,2.74963
1423,25.59645,29.7027375,2.74963
1424,25.594,29.7205,2.74963
1425,25.594,29.6139,2.74963
1426,25.6136,29.6139,2.74963
1427,25.6136,29.59968,2.747096
1428,25.6136,29.585459999999998,2.7445619999999997
1429,25.6136,29.571240000000003,2.742028
1430,25.6136,29.55702,2.7394939999999997
1431,25.6136,29.5428,2.73696
1432,25.6234,29.5428,2.741183333
1433,25.6332,29.5428,2.7454066669999997
1434,25.643,29.5428,2.74963
1435,25.643,29.5072,2.74963
1436,25.6626,29.6139,2.74963
1437,25.6724,29.5428,2.74963
1438,25.7214,29.5191,2.74963
1439,25.7704,29.4954,2.74963
1440,25.8194,29.4717,2.74963
1441,25.8096,29.5784,2.74963
1442,25.7606,29.4717,2.74963
1443,25.7606,29.6139,2.74963
1444,25.8096,29.6139,2.73696
1445,25.8145,29.5428,2.7432950000000003
1446,25.8194,29.4717,2.74963
1447,25.8194,29.4717,2.73696
1448,25.8208,29.4717,2.73877
1449,25.8222,29.4717,2.74058
1450,25.8236,29.4717,2.7423900000000003
1451,25.825,29.4717,2.7442
1452,25.8264,29.4717,2.74601
1453,25.8278,29.4717,2.74782
1454,25.8292,29.4717,2.74963
1455,25.8292,29.4005,2.74963
1456,25.8278,29.42591429,2.74963
1457,25.8264,29.45132857,2.74963
1458,25.825,29.47674286,2.74963
1459,25.8236,29.50215714,2.74963
1460,25.8222,29.52757143,2.74963
1461,25.8208,29.55298571,2.74963
1462,25.8194,29.5784,2.74963
1463,25.8194,29.5428,2.73696
1464,25.8194,29.4717,2.74963
1465,25.8194,29.5784,2.73696
1466,25.8194,29.6317,2.7432950000000003
1467,25.8194,29.685,2.74963
1468,25.8194,29.685,2.74963
1469,25.8194,29.685,2.74963
1470,25.8194,29.685,2.74963
1471,25.8194,29.685,2.74963
1472,25.8194,29.685,2.74963
1473,25.8243,29.57835,2.74963
1474,25.8292,29.4717,2.74963
1475,25.8243,29.5428,2.74963
1476,25.8194,29.6139,2.74963
1477,25.8292,29.685,2.74963
1478,25.8488,29.5428,2.74963
